Sel.;Produto;Derivação;Descrição;Custo Variável;Custo Direto Fixo;CIF;Custo Total;UM;Origem Valor;Obs.
0;2102160013;LILAS;PORTAL M4 - LILAS;47,072514;16,415032;0,000000;63,487545;UN;Calculado;
0;2102160013;LIMAO;PORTAL M4 - VERDE LIMAO;46,010817;16,415032;0,000000;62,425848;UN;Calculado;
0;2102160013;VERDE;PORTAL M4 - VERDE;44,412262;16,415032;0,000000;60,827293;UN;Calculado;
0;2102160014;AMARELO;BORDA M3 - AMARELO;45,395768;23,450045;0,000000;68,845813;UN;Calculado;
0;2102160014;VERDE;BORDA M3 - VERDE;44,412271;23,450045;0,000000;67,862316;UN;Calculado;
0;2102160015;AZUL;FECHAMENTO M2 - AZUL;40,960491;16,415032;0,000000;57,375523;UN;Calculado;
0;2102160015;LARANJA;FECHAMENTO M2 - LARANJA;44,988021;16,415032;0,000000;61,403052;UN;Calculado;
0;2102160015;LIMAO;FECHAMENTO M2 - VERDE LIMAO;42,067042;16,415032;0,000000;58,482073;UN;Calculado;
0;2102160015;VERDE;FECHAMENTO M2 - VERDE;40,605506;16,415032;0,000000;57,020537;UN;Calculado;
0;2102170001;AMARELO;PLATAFORMA M1 - AMARELO;220,493701;79,730153;0,000000;300,223854;UN;Calculado;
0;2102170001;AZUL;PLATAFORMA M1 - AZUL;217,602579;79,730153;0,000000;297,332732;UN;Calculado;
0;2102170001;CINZA;PLATAFORMA M1 - CINZA;181,549387;79,730153;0,000000;261,279540;UN;Calculado;
0;2102170001;COLORID;PLATAFORMA M1 - COLORIDA;157,226535;79,730153;0,000000;236,956688;UN;Calculado;
0;2102170001;LARANJA;PLATAFORMA M1 - LARANJA;-0,000005;79,730153;0,000000;79,730148;UN;Calculado;
0;2102170001;LILAS;PLATAFORMA M1 - LILAS;-0,000005;79,730153;0,000000;79,730148;UN;Calculado;
0;2102170001;MARROM;PLATAFORMA M1 - MARROM;225,468309;79,730153;0,000000;305,198462;UN;Calculado;
0;2102170001;VERDE;PLATAFORMA M1 - VERDE;215,716718;79,730153;0,000000;295,446871;UN;Calculado;
0;2102170001;VERMELH;PLATAFORMA M1 - VERMELHO;220,520867;79,730153;0,000000;300,251020;UN;Calculado;
0;2102170002;AMARELO;PLATAFORMA M2 - AMARELO;129,702175;46,900090;0,000000;176,602265;UN;Calculado;
0;2102170002;AZUL;PLATAFORMA M2 - AZUL;128,001515;46,900090;0,000000;174,901605;UN;Calculado;
0;2102170002;COLORID;PLATAFORMA M2 - COLORIDA;92,486195;46,900090;0,000000;139,386285;UN;Calculado;
0;2102170002;LARANJA;PLATAFORMA M2 - LARANJA;140,587545;46,900090;0,000000;187,487635;UN;Calculado;
0;2102170002;LILAS;PLATAFORMA M2 - LILAS;134,492905;46,900090;0,000000;181,392995;UN;Calculado;
0;2102170002;VERDE;PLATAFORMA M2 - VERDE;126,892185;46,900090;0,000000;173,792275;UN;Calculado;
0;2102170002;VERMELH;PLATAFORMA M2 - VERMELHO;129,718155;46,900090;0,000000;176,618245;UN;Calculado;
0;2102180001;AMARELO;PRANCHA M1 - AMARELO;19,455322;7,035014;0,000000;26,490336;UN;Calculado;
0;2102180001;AZUL;PRANCHA M1 - AZUL;19,200223;7,035014;0,000000;26,235237;UN;Calculado;
0;2102180001;COLORID;PRANCHA M1 - COLORIDA;13,872930;7,035014;0,000000;20,907944;UN;Calculado;
0;2102180001;LARANJA;PRANCHA M1 - LARANJA;21,088128;7,035014;0,000000;28,123141;UN;Calculado;
0;2102180001;LILAS;PRANCHA M1 - LILAS;20,173932;7,035014;0,000000;27,208945;UN;Calculado;
0;2102180001;VERDE;PRANCHA M1 - VERDE;19,033824;7,035014;0,000000;26,068837;UN;Calculado;
0;2102180001;VERMELH;PRANCHA M1 - VERMELHO;19,457719;7,035014;0,000000;26,492733;UN;Calculado;
0;2102180002;AMARELO;PRANCHA M2 - AMARELO;65,827665;23,450045;0,000000;89,277710;UN;Calculado;
0;2102180002;AZUL;PRANCHA M2 - AZUL;64,977335;23,450045;0,000000;88,427380;UN;Calculado;
0;2102180002;LARANJA;PRANCHA M2 - LARANJA;71,270350;23,450045;0,000000;94,720395;UN;Calculado;
0;2102180002;VERDE;PRANCHA M2 - VERDE;64,422670;23,450045;0,000000;87,872715;UN;Calculado;
0;2102180002;VERMELH;PRANCHA M2 - VERMELHO;65,835655;23,450045;0,000000;89,285700;UN;Calculado;
0;2102180003;AMARELO;PRANCHA M3 - AMARELO;20,431902;7,035014;0,000000;27,466916;UN;Calculado;
0;2102180003;AZUL;PRANCHA M3 - AZUL;20,176803;7,035014;0,000000;27,211817;UN;Calculado;
0;2102180003;COLORID;PRANCHA M3 - COLORIDA;14,849505;7,035014;0,000000;21,884519;UN;Calculado;
0;2102180003;LARANJA;PRANCHA M3 - LARANJA;22,064708;7,035014;0,000000;29,099721;UN;Calculado;
0;2102180003;VERDE;PRANCHA M3 - VERDE;20,010404;7,035014;0,000000;27,045417;UN;Calculado;
0;2102180003;VERMELH;PRANCHA M3 - VERMELHO;20,434299;7,035014;0,000000;27,469313;UN;Calculado;
0;2102190001;AMARELO;TOLDO M1 - AMARELO;90,791521;32,830063;0,000000;123,621584;UN;Calculado;
0;2102190001;AZUL;TOLDO M1 - AZUL;89,601059;32,830063;0,000000;122,431122;UN;Calculado;
0;2102190001;LARANJA;TOLDO M1 - LARANJA;98,411280;32,830063;0,000000;131,241343;UN;Calculado;
0;2102190001;LILAS;TOLDO M1 - LILAS;94,145032;32,830063;0,000000;126,975095;UN;Calculado;
0;2102190001;VERDE;TOLDO M1 - VERDE;88,824528;32,830063;0,000000;121,654591;UN;Calculado;
0;2102190001;VERMELH;TOLDO M1 - VERMELHO;90,802707;32,830063;0,000000;123,632770;UN;Calculado;
0;2102190002;AMARELO;TOLDO M2 - AMARELO;103,761739;37,520072;0,000000;141,281811;UN;Calculado;
0;2102190002;AZUL;TOLDO M2 - AZUL;102,401211;37,520072;0,000000;139,921283;UN;Calculado;
0;2102190002;LARANJA;TOLDO M2 - LARANJA;112,470035;37,520072;0,000000;149,990107;UN;Calculado;
0;2102190002;LILAS;TOLDO M2 - LILAS;107,594323;37,520072;0,000000;145,114395;UN;Calculado;
0;2102190002;VERDE;TOLDO M2 - VERDE;101,513747;37,520072;0,000000;139,033819;UN;Calculado;
0;2102190002;VERMELH;TOLDO M2 - VERMELHO;103,774523;37,520072;0,000000;141,294595;UN;Calculado;
0;2102199001;AMARELO;SUP ASSENTO M2 - AMARELO;1,815826;0,656601;0,000000;2,472427;UN;Calculado;
0;2102199001;AZUL;SUP ASSENTO M2 - AZUL;1,792016;0,656601;0,000000;2,448618;UN;Calculado;
0;2102199001;LARANJA;SUP ASSENTO M2 - LARANJA;1,968221;0,656601;0,000000;2,624822;UN;Calculado;
0;2102199001;LILAS;SUP ASSENTO M2 - LILAS;1,882896;0,656601;0,000000;2,539497;UN;Calculado;
0;2102199001;LIMAO;SUP ASSENTO M2 - VERDE LIMAO;1,840428;0,656601;0,000000;2,497029;UN;Calculado;
0;2102199001;VERDE;SUP ASSENTO M2 - VERDE;1,776486;0,656601;0,000000;2,433087;UN;Calculado;
0;2102199001;VERMELH;SUP ASSENTO M2 - VERMELHO;1,816049;0,656601;0,000000;2,472651;UN;Calculado;
0;2102199002;AMARELO;DISCO M1 - AMARELO;19,455327;7,035014;0,000000;26,490341;UN;Calculado;
0;2102199002;AZUL;DISCO M1 - AZUL;19,200228;7,035014;0,000000;26,235242;UN;Calculado;
0;2102199002;COLORID;DISCO M1 - COLORIDA;13,872925;7,035014;0,000000;20,907939;UN;Calculado;
0;2102199002;LARANJA;DISCO M1 - LARANJA;21,088133;7,035014;0,000000;28,123146;UN;Calculado;
0;2102199002;LILAS;DISCO M1 - LILAS;20,173937;7,035014;0,000000;27,208950;UN;Calculado;
0;2102199002;LIMAO;DISCO M1 - VERDE LIMAO;19,718924;7,035014;0,000000;26,753937;UN;Calculado;
0;2102199002;VERDE;DISCO M1 - VERDE;19,033829;7,035014;0,000000;26,068842;UN;Calculado;
0;2102199002;VERMELH;DISCO M1 - VERMELHO;19,457724;7,035014;0,000000;26,492738;UN;Calculado;
0;2102199003;AMARELO;BUJAO M1 - AMARELO;5,188082;1,876004;0,000000;7,064086;UN;Calculado;
0;2102199003;AZUL;BUJAO M1 - AZUL;5,120056;1,876004;0,000000;6,996060;UN;Calculado;
0;2102199003;LARANJA;BUJAO M1 - LARANJA;5,623497;1,876004;0,000000;7,499501;UN;Calculado;
0;2102199003;LILAS;BUJAO M1 - LILAS;5,379712;1,876004;0,000000;7,255715;UN;Calculado;
0;2102199003;VERDE;BUJAO M1 - VERDE;5,075683;1,876004;0,000000;6,951686;UN;Calculado;
0;2102199003;VERMELH;BUJAO M1 - VERMELHO;5,188722;1,876004;0,000000;7,064725;UN;Calculado;
0;2102199004;AMARELO;JUNCAO M1 - AMARELO;16,861279;6,097012;0,000000;22,958290;UN;Calculado;
0;2102199004;AZUL;JUNCAO M1 - AZUL;16,640193;6,097012;0,000000;22,737204;UN;Calculado;
0;2102199004;LARANJA;JUNCAO M1 - LARANJA;18,276377;6,097012;0,000000;24,373388;UN;Calculado;
0;2102199004;LILAS;JUNCAO M1 - LILAS;17,484073;6,097012;0,000000;23,581085;UN;Calculado;
0;2102199004;SEM COR;JUNCAO M1 - SEM COR;-0,000005;6,097012;0,000000;6,097007;UN;Calculado;
0;2102199004;VERDE;JUNCAO M1 - VERDE;16,495980;6,097012;0,000000;22,592992;UN;Calculado;
0;2102199004;VERMELH;JUNCAO M1 - VERMELHO;16,863356;6,097012;0,000000;22,960368;UN;Calculado;
0;2102199005;AMARELO;COQUEIRO M1 - AMARELO;64,851090;23,450045;0,000000;88,301135;UN;Calculado;
0;2102199005;LARANJA;COQUEIRO M1 - LARANJA;70,293775;23,450045;0,000000;93,743820;UN;Calculado;
0;2102199005;LILAS;COQUEIRO M1 - LILAS;67,246455;23,450045;0,000000;90,696500;UN;Calculado;
0;2102199005;LIMAO;COQUEIRO M1 - VERDE LIMAO;65,729745;23,450045;0,000000;89,179790;UN;Calculado;
0;2102199005;VERDE;COQUEIRO M1 - VERDE;63,446090;23,450045;0,000000;86,896135;UN;Calculado;
0;2102199006;AMARELO;TACO M1 - AMARELO;1,541162;0,000000;0,000000;1,541162;UN;Calculado;
0;2102199006;AZUL;TACO M1 - AZUL;1,524155;0,000000;0,000000;1,524155;UN;Calculado;
0;2102199006;LARANJA;TACO M1 - LARANJA;1,650016;0,000000;0,000000;1,650016;UN;Calculado;
0;2102199006;LILAS;TACO M1 - LILAS;1,589069;0,000000;0,000000;1,589069;UN;Calculado;
0;2102199006;LIMAO;TACO M1 - VERDE LIMAO;1,314590;0,000000;0,000000;1,314590;UN;Calculado;
1;2102199006;SORTIDA;TACO M1 - SORTIDA;0,000000;0,000000;0,000000;0,000000;UN;;
0;2102199006;VERDE;TACO M1 - VERDE;1,513062;0,000000;0,000000;1,513062;UN;Calculado;
0;2102199006;VERMELH;TACO M1 - VERMELHO;1,541322;0,000000;0,000000;1,541322;UN;Calculado;
0;2102199007;AMARELO;BASTAO M1 - AMARELO;1,945528;0,000000;0,000000;1,945528;UN;Calculado;
0;2102199007;AZUL;BASTAO M1 - AZUL;1,920018;0,000000;0,000000;1,920018;UN;Calculado;
0;2102199007;LARANJA;BASTAO M1 - LARANJA;2,108808;0,000000;0,000000;2,108808;UN;Calculado;
0;2102199007;LILAS;BASTAO M1 - LILAS;2,017389;0,000000;0,000000;2,017389;UN;Calculado;
0;2102199007;VERDE;BASTAO M1 - VERDE;1,903378;0,000000;0,000000;1,903378;UN;Calculado;
0;2102199007;VERMELH;BASTAO M1 - VERMELHO;1,945768;0,000000;0,000000;1,945768;UN;Calculado;
0;2102199008;AMARELO;CONE M1 - AMARELO;51,880867;18,760036;0,000000;70,640903;UN;Calculado;
0;2102199008;AZUL;CONE M1 - AZUL;51,200603;18,760036;0,000000;69,960639;UN;Calculado;
0;2102199008;LARANJA;CONE M1 - LARANJA;56,235015;18,760036;0,000000;74,995051;UN;Calculado;
0;2102199008;LILAS;CONE M1 - LILAS;53,797159;18,760036;0,000000;72,557195;UN;Calculado;
0;2102199008;VERDE;CONE M1 - VERDE;50,756871;18,760036;0,000000;69,516907;UN;Calculado;
0;2102199008;VERMELH;CONE M1 - VERMELHO;50,756871;18,760036;0,000000;69,516907;UN;Calculado;
0;2102199009;COLORID;TAMPA M1 - COLORIDA;0,924857;0,469001;0,000000;1,393858;UN;Calculado;
0;2102199010;AMARELO;SUP PONTEIRA M2 - AMARELO;51,880867;18,760036;0,000000;70,640903;UN;Calculado;
0;2102199010;AZUL;SUP PONTEIRA M2 - AZUL;51,200603;18,760036;0,000000;69,960639;UN;Calculado;
0;2102199010;LARANJA;SUP PONTEIRA M2 - LARANJA;56,235015;18,760036;0,000000;74,995051;UN;Calculado;
0;2102199010;VERDE;SUP PONTEIRA M2 - VERDE;50,756871;18,760036;0,000000;69,516907;UN;Calculado;
0;2102199010;VERMELH;SUP PONTEIRA M2 - VERMELHO;51,887259;18,760036;0,000000;70,647295;UN;Calculado;
0;2102199011;COLORID;PIRAMIDE M1 - COLORIDA;2,312150;1,172502;0,000000;3,484652;UN;Calculado;
0;2102199012;AMARELO;AGARRA M1 - AMARELO;1,297027;0,703501;0,000000;2,000528;UN;Calculado;
0;2102199012;AZUL;AGARRA M1 - AZUL;1,280020;0,703501;0,000000;1,983521;UN;Calculado;
0;2102199012;COLORID;AGARRA M1 - COLORIDA;0,924867;0,703501;0,000000;1,628368;UN;Calculado;
0;2102199012;LARANJA;AGARRA M1 - LARANJA;1,405880;0,703501;0,000000;2,109382;UN;Calculado;
0;2102199012;LILAS;AGARRA M1 - LILAS;1,344934;0,703501;0,000000;2,048435;UN;Calculado;
0;2102199012;LIMAO;AGARRA M1 - VERDE LIMAO;1,314600;0,703501;0,000000;2,018101;UN;Calculado;
0;2102199012;VERDE;AGARRA M1 - VERDE;1,268927;0,703501;0,000000;1,972428;UN;Calculado;
0;2102199012;VERMELH;AGARRA M1 - VERMELHO;1,297186;0,703501;0,000000;2,000688;UN;Calculado;
0;2202200001;UNICA;EST TORRE PISO - UNICA;42,237908;0,000000;0,000000;42,237908;UN;Calculado;
0;2202200002;UNICA;SUP TOLDO M1 - UNICA;6,338796;0,000000;0,000000;6,338796;UN;Calculado;
0;2202200003;UNICA;CORRIMAO ESCADA M1 - UNICA;49,520090;0,000000;0,000000;49,520090;UN;Calculado;
0;2202200004;UNICA;PE ESCORR 35CM - UNICA;15,430878;0,000000;0,000000;15,430878;UN;Calculado;
0;2202200005;UNICA;BARRA RETA 1M - UNICA;9,211121;0,000000;0,000000;9,211121;UN;Calculado;
0;2202200006;UNICA;SUP TRAV BALANCO M1 - UNICA;36,281633;0,000000;0,000000;36,281633;UN;Calculado;
0;2202200007;UNICA;SUP GARFO M1 - UNICA;4,809954;0,000000;0,000000;4,809954;UN;Calculado;
0;2202200008;UNICA;CORRENTE GONZO M1 - UNICA;12,159149;0,000000;0,000000;12,159149;UN;Calculado;
0;2202200009;UNICA;L GRANDE - UNICA;4,050416;0,000000;0,000000;4,050416;UN;Calculado;
0;2202200010;UNICA;EST ASSOALHO PASS CURVA POSITIVA - UNICA;130,580885;0,000000;0,000000;130,580885;UN;Calculado;
0;2202200011;UNICA;LATERAL PASS CURVA - UNICA;91,746568;0,000000;0,000000;91,746568;UN;Calculado;
0;2202200013;UNICA;LATERAL 2M M1 - UNICA;69,426568;0,000000;0,000000;69,426568;UN;Calculado;
0;2202200014;UNICA;LATERAL 3M M1 - UNICA;105,435377;0,000000;0,000000;105,435377;UN;Calculado;
0;2202200015;UNICA;ESCADA TUBULAR - UNICA;165,995083;0,000000;0,000000;165,995083;UN;Calculado;
0;2202200016;UNICA;EST DECK CARACOL - UNICA;58,605755;0,000000;0,000000;58,605755;UN;Calculado;
0;2202200017;UNICA;PE ESCORR 110CM - UNICA;15,124566;0,000000;0,000000;15,124566;UN;Calculado;
0;2202200018;UNICA;BOMBEIRO M1 - UNICA;61,554671;0,000000;0,000000;61,554671;UN;Calculado;
0;2202200019;UNICA;BOMBEIRO ZIGZAG M1 - UNICA;78,470577;0,000000;0,000000;78,470577;UN;Calculado;
0;2202200020;UNICA;PEGA MAO 80CM - UNICA;8,118635;0,000000;0,000000;8,118635;UN;Calculado;
0;2202200021;UNICA;TRAV BALANCO ACOP M1 - UNICA;111,422819;0,000000;0,000000;111,422819;UN;Calculado;
0;2202200022;UNICA;PE ESCORR 66CM - UNICA;18,789382;0,000000;0,000000;18,789382;UN;Calculado;
0;2202200023;UNICA;PE ESCORR 76CM - UNICA;19,601357;0,000000;0,000000;19,601357;UN;Calculado;
0;2202200024;UNICA;PE ESCORR 45CM - UNICA;8,915341;0,000000;0,000000;8,915341;UN;Calculado;
0;2202200025;UNICA;SUP CORDA RAMPA NO - UNICA;16,122658;0,000000;0,000000;16,122658;UN;Calculado;
0;2202200026;UNICA;EST JOGO DA VELHA - UNICA;31,752462;0,000000;0,000000;31,752462;UN;Calculado;
0;2202200027;UNICA;BOMBEIRO DE DISCO M1 - UNICA;63,226962;0,000000;0,000000;63,226962;UN;Calculado;
0;2202200028;UNICA;EST BALANCO M2 PISO - UNICA;55,834377;0,000000;0,000000;55,834377;UN;Calculado;
0;2202200029;UNICA;TRAV BALANCO DUPLO ACOP M2 - UNICA;59,293524;0,000000;0,000000;59,293524;UN;Calculado;
0;2202200030;UNICA;TRAV BALANCO SIMPLES ACOP M2 - UNICA;31,897499;0,000000;0,000000;31,897499;UN;Calculado;
0;2202200032;UNICA;TRAV BALANCO SIMPLES AV M2 - UNICA;31,897499;0,000000;0,000000;31,897499;UN;Calculado;
0;2202200033;UNICA;EST BALANCO M2 TERRA - UNICA;58,472904;0,000000;0,000000;58,472904;UN;Calculado;
0;2202200034;UNICA;LATERAL CARACOL FIBRA - UNICA;34,522697;0,000000;0,000000;34,522697;UN;Calculado;
0;2202200035;UNICA;LATERAL 1M - UNICA;40,619520;0,000000;0,000000;40,619520;UN;Calculado;
0;2202200036;UNICA;TRAV SKATE ACOP M1 - UNICA;49,806740;0,000000;0,000000;49,806740;UN;Calculado;
0;2202200037;UNICA;SUP COLUNA BALANCO M1 - UNICA;16,711337;0,000000;0,000000;16,711337;UN;Calculado;
0;2202200038;UNICA;BOMBEIRO M2 - UNICA;57,988207;0,000000;0,000000;57,988207;UN;Calculado;
0;2202200039;UNICA;BOMBEIRO ZIGZAG M2 - UNICA;74,904112;0,000000;0,000000;74,904112;UN;Calculado;
0;2202200040;UNICA;PLACA INFORMATIVA - UNICA;26,202895;0,000000;0,000000;26,202895;UN;Calculado;
0;2202200041;UNICA;PE PLACA INFORMATIVA - UNICA;18,149787;0,000000;0,000000;18,149787;UN;Calculado;
0;2202200042;UNICA;CORRENTE GONZO M3 - UNICA;3,459593;0,000000;0,000000;3,459593;UN;Calculado;
0;2202200043;UNICA;PEGA MAO 120CM - UNICA;12,206646;0,000000;0,000000;12,206646;UN;Calculado;
0;2202200044;UNICA;TRAVA TORRE M1 - UNICA;32,327240;0,000000;0,000000;32,327240;UN;Calculado;
0;2202200046;UNICA;TRAV CIRC DISCO M1 - UNICA;69,520738;0,000000;0,000000;69,520738;UN;Calculado;
0;2202200047;UNICA;HASTE CIRC DISCO M1 - UNICA;24,998989;0,000000;0,000000;24,998989;UN;Calculado;
0;2202200048;UNICA;SUP CIRC DISCO M1 TERRA - UNICA;6,001620;0,000000;0,000000;6,001620;UN;Calculado;
0;2202200049;UNICA;SUP CIRC DISCO M1 PISO - UNICA;5,830448;0,000000;0,000000;5,830448;UN;Calculado;
0;2202200050;UNICA;CORRIMAO ESCADA DISCO M1 - UNICA;45,810545;0,000000;0,000000;45,810545;UN;Calculado;
0;2202200051;UNICA;EST ESCADA DE DISCO M1 - UNICA;127,000851;0,000000;0,000000;127,000851;UN;Calculado;
0;2202200053;UNICA;CINTA FOGUETINHO - UNICA;16,057795;0,000000;0,000000;16,057795;UN;Calculado;
0;2202200054;UNICA;EST CARROSSEL M1 - UNICA;132,563183;0,000000;0,000000;132,563183;UN;Calculado;
0;2202200055;UNICA;BASE CARROSSEL M1 TERRA - UNICA;186,246995;0,000000;0,000000;186,246995;UN;Calculado;
0;2202200058;UNICA;BASE CARROSSEL M2 TERRA - UNICA;197,627379;0,000000;0,000000;197,627379;UN;Calculado;
0;2202200060;UNICA;EST GANGORRA M1 - UNICA;98,182399;0,000000;0,000000;98,182399;UN;Calculado;
0;2202200061;UNICA;BASE GANGORRA M1 - UNICA;58,064142;0,000000;0,000000;58,064142;UN;Calculado;
0;2202200062;UNICA;ELO PARAFUSO - UNICA;3,022353;0,000000;0,000000;3,022353;UN;Calculado;
0;2202200063;UNICA;L PEQUENO - UNICA;3,422250;0,000000;0,000000;3,422250;UN;Calculado;
0;2202200064;UNICA;GONZO - UNICA;2,957242;0,000000;0,000000;2,957242;UN;Calculado;
0;2202200066;UNICA;TRAPEZIO GONZO - UNICA;12,056748;0,000000;0,000000;12,056748;UN;Calculado;
0;2202200067;UNICA;TRAPEZIO U - UNICA;12,425993;0,000000;0,000000;12,425993;UN;Calculado;
0;2202200068;UNICA;ARGOLA GONZO - UNICA;9,517248;0,000000;0,000000;9,517248;UN;Calculado;
0;2202200069;UNICA;ARGOLA U - UNICA;7,554279;0,000000;0,000000;7,554279;UN;Calculado;
0;2202200070;UNICA;CORRENTE PASSARELA M1 - UNICA;7,838038;0,000000;0,000000;7,838038;UN;Calculado;
0;2202200071;UNICA;TRAV BALANCO AV M1 - UNICA;105,878641;0,000000;0,000000;105,878641;UN;Calculado;
0;2202200073;UNICA;SUP OBST DE DISCO M1 PISO 40CM - UNICA;40,463956;0,000000;0,000000;40,463956;UN;Calculado;
0;2202200074;UNICA;SUP OBST DE DISCO M1 PISO 35CM - UNICA;39,265833;0,000000;0,000000;39,265833;UN;Calculado;
0;2202200075;UNICA;SUP OBST DE DISCO M1 PISO 30CM - UNICA;38,067710;0,000000;0,000000;38,067710;UN;Calculado;
0;2202200076;UNICA;SUP OBST DE DISCO M1 PISO 25CM - UNICA;36,869587;0,000000;0,000000;36,869587;UN;Calculado;
0;2202200077;UNICA;SUP OBST DE DISCO M1 PISO 20CM - UNICA;35,671464;0,000000;0,000000;35,671464;UN;Calculado;
0;2202200078;UNICA;SUP OBST DE DISCO M1 PISO 15CM - UNICA;35,124463;0,000000;0,000000;35,124463;UN;Calculado;
0;2202200079;UNICA;EST PLATAFORMA MAD PLAST - UNICA;54,360066;0,000000;0,000000;54,360066;UN;Calculado;
0;2202200080;UNICA;ESCADA HORIZONTAL LIGACAO - UNICA;87,299197;0,000000;0,000000;87,299197;UN;Calculado;
0;2202200081;UNICA;PE TEIA M3 - UNICA;6,663224;0,000000;0,000000;6,663224;UN;Calculado;
0;2202200082;UNICA;CORRIMAO ESCADA M3 - UNICA;70,449185;0,000000;0,000000;70,449185;UN;Calculado;
0;2202200083;UNICA;CORRIMAO ESCADA M5 - UNICA;57,869823;0,000000;0,000000;57,869823;UN;Calculado;
0;2202200084;UNICA;EST ESCADA HORIZONTAL AV - UNICA;440,006502;0,000000;0,000000;440,006502;UN;Calculado;
0;2202200085;UNICA;CORRENTE U M1 - UNICA;11,932013;0,000000;0,000000;11,932013;UN;Calculado;
0;2202200086;UNICA;CORRENTE U M2 - UNICA;3,726438;0,000000;0,000000;3,726438;UN;Calculado;
0;2202200087;UNICA;CORRENTE U M3 - UNICA;3,397225;0,000000;0,000000;3,397225;UN;Calculado;
0;2202200088;UNICA;CORRENTE PASSARELA M2 - UNICA;6,075085;0,000000;0,000000;6,075085;UN;Calculado;
0;2202200089;UNICA;EST ASSOALHO PASS CURVA NEGATIVA - UNICA;118,341644;0,000000;0,000000;118,341644;UN;Calculado;
0;2202200090;UNICA;ESCADA ESCORREGADOR AVULSO - UNICA;121,036108;0,000000;0,000000;121,036108;UN;Calculado;
0;2202200091;UNICA;TRAV TRAPEZIO E ARGOLA - UNICA;94,671402;0,000000;0,000000;94,671402;UN;Calculado;
0;2202200094;UNICA;COLUNA BARRA DE NIVEL 175CM TERRA - UNICA;66,810358;0,000000;0,000000;66,810358;UN;Calculado;
0;2202200095;UNICA;COLUNA BARRA DE NIVEL 200CM PISO - UNICA;22,255583;0,000000;0,000000;22,255583;UN;Calculado;
0;2202200096;UNICA;COLUNA BARRA DE NIVEL 170CM PISO - UNICA;15,455004;0,000000;0,000000;15,455004;UN;Calculado;
0;2202200097;UNICA;COLUNA BARRA DE NIVEL 135CM PISO - UNICA;15,455004;0,000000;0,000000;15,455004;UN;Calculado;
0;2202200098;UNICA;BARRA DE NIVEL 100CM - UNICA;12,894887;0,000000;0,000000;12,894887;UN;Calculado;
0;2202200100;UNICA;CORRIMAO PASS DE CORDAS 2M - UNICA;50,404924;0,000000;0,000000;50,404924;UN;Calculado;
0;2202200101;UNICA;CORRIMAO PASS DE CORDAS 3M - UNICA;74,367386;0,000000;0,000000;74,367386;UN;Calculado;
0;2202200102;UNICA;MAO FRANCESA 60CM - UNICA;6,673735;0,000000;0,000000;6,673735;UN;Calculado;
0;2202200103;UNICA;EST PASS FIXA 2M - UNICA;123,151178;0,000000;0,000000;123,151178;UN;Calculado;
0;2202200104;UNICA;EST PASS FIXA 3M - UNICA;168,106467;0,000000;0,000000;168,106467;UN;Calculado;
0;2202200105;UNICA;LATERAL 1M M2 - UNICA;34,630476;0,000000;0,000000;34,630476;UN;Calculado;
0;2202200106;UNICA;LATERAL 2M M2 - UNICA;68,877333;0,000000;0,000000;68,877333;UN;Calculado;
0;2202200107;UNICA;LATERAL 3M M2 - UNICA;100,497125;0,000000;0,000000;100,497125;UN;Calculado;
0;2202200108;UNICA;TRAV SKATE AV M1 - UNICA;104,490369;0,000000;0,000000;104,490369;UN;Calculado;
0;2202200109;UNICA;COL SKATE AV M1 - UNICA;66,400987;0,000000;0,000000;66,400987;UN;Calculado;
0;2202200111;UNICA;SUP SKATE AV M1 - UNICA;25,359853;0,000000;0,000000;25,359853;UN;Calculado;
0;2202200112;UNICA;EST ESCADA HORIZONTAL ACOP - UNICA;100,310979;0,000000;0,000000;100,310979;UN;Calculado;
0;2202200113;UNICA;TRAV BALANCO ACOP M4 - UNICA;107,498155;0,000000;0,000000;107,498155;UN;Calculado;
0;2202200114;UNICA;COLUNA BALANCO M4 - UNICA;55,884706;0,000000;0,000000;55,884706;UN;Calculado;
0;2202200115;UNICA;SUP COLUNA CORRIMAO M3 - UNICA;3,995383;0,000000;0,000000;3,995383;UN;Calculado;
0;2202200116;UNICA;PE CORRIMAO M3 - UNICA;13,039117;0,000000;0,000000;13,039117;UN;Calculado;
0;2202200117;UNICA;SUP ESCORREGADOR CORRIMAO M3 - UNICA;6,955686;0,000000;0,000000;6,955686;UN;Calculado;
0;2202200118;UNICA;TRAV BALANCO AV M4 - UNICA;115,394467;0,000000;0,000000;115,394467;UN;Calculado;
0;2202200119;UNICA;CORRIMAO SUBIDA DE CORDAS - UNICA;59,352542;0,000000;0,000000;59,352542;UN;Calculado;
0;2202200120;UNICA;BASE CORRIMAO SUBIDA DE CORDAS - UNICA;8,046427;0,000000;0,000000;8,046427;UN;Calculado;
0;2202200121;UNICA;EIXO CENTRAL CARACOL M1 - UNICA;61,959115;0,000000;0,000000;61,959115;UN;Calculado;
0;2202200122;UNICA;PE CARACOL M1 78CM - UNICA;10,936431;0,000000;0,000000;10,936431;UN;Calculado;
0;2202200123;UNICA;PE CARACOL M1 116CM - UNICA;14,661966;0,000000;0,000000;14,661966;UN;Calculado;
0;2202200124;UNICA;EST RAMPA M3 - UNICA;20,561804;0,000000;0,000000;20,561804;UN;Calculado;
