1;4010;40040100;PARQUE INFANTIL MOD  TERRA;UNICA
2;10;2102150009;ESCORREGADOR M6;UNICA;LARANJA;1;UN
2;20;2102160013;PORTAL M4;UNICA;VERDE;1;UN
2;30;3003020179;KIT PF FIXACAO M1;UNICA;UNICA;1;UN
2;40;3003020160;KIT PF ANCORAGEM TERRA M1;UNICA;UNICA;1;UN
2;50;3003020131;KIT PF PORTAL M4;UNICA;UNICA;1;UN
