Sel.;Produto;Derivação;Descrição;Custo Variável;Custo Direto Fixo;CIF;Custo Total;UM;Origem Valor;Obs.
1;2102180003;LARANJA;PRANCHA M3 - LARANJA;14,5622291565;5,2418355;0,5011194738;20,3051841303;UN;Calculado;
1;2102180003;VERDE;PRANCHA M3 - VERDE;14,2215746565;5,2418355;0,5011194738;19,9645296303;UN;Calculado;
1;2102180003;VERMELH;PRANCHA M3 - VERMELHO;14,3546081565;5,2418355;0,5011194738;20,0975631303;UN;Calculado;
1;2102190001;AMARELO;TOLDO M1 - AMARELO;62,9893386565;24,461899;2,3385575444;89,7897952009;UN;Calculado;
1;2102190001;AZUL;TOLDO M1 - AZUL;64,8745436565;24,461899;2,3385575444;91,6750002009;UN;Calculado;
1;2102190001;LARANJA;TOLDO M1 - LARANJA;63,8155346565;24,461899;2,3385575444;90,6159912009;UN;Calculado;
1;2102190001;LILAS;TOLDO M1 - LILAS;63,3871556565;24,461899;2,3385575444;90,1876122009;UN;Calculado;
1;2102190001;VERDE;TOLDO M1 - VERDE;62,2258136565;24,461899;2,3385575444;89,0262702009;UN;Calculado;
1;2102190001;VERMELH;TOLDO M1 - VERMELHO;62,8466366565;24,461899;2,3385575444;89,6470932009;UN;Calculado;
1;2102190002;AMARELO;TOLDO M2 - AMARELO;71,9878156565;27,956456;2,6726371936;102,6169088501;UN;Calculado;
1;2102190002;AZUL;TOLDO M2 - AZUL;74,1423356565;27,956456;2,6726371936;104,7714288501;UN;Calculado;
1;2102190002;COLORID;TOLDO M2 - COLORIDA;73,988592;27,956456;2,6726371936;104,6176851936;UN;Calculado;
1;2102190002;LARANJA;TOLDO M2 - LARANJA;72,9320396565;27,956456;2,6726371936;103,5611328501;UN;Calculado;
1;2102190002;LILAS;TOLDO M2 - LILAS;72,4424636565;27,956456;2,6726371936;103,0715568501;UN;Calculado;
1;2102190002;VERDE;TOLDO M2 - VERDE;71,1152156565;27,956456;2,6726371936;101,7443088501;UN;Calculado;
1;2102190002;VERMELH;TOLDO M2 - VERMELHO;71,8247276565;27,956456;2,6726371936;102,4538208501;UN;Calculado;
1;2102199001;AMARELO;SUP ASSENTO M2 - AMARELO;1,2597864365;0,48923798;0,046771150888;1,795795567388;UN;Calculado;
1;2102199001;AZUL;SUP ASSENTO M2 - AZUL;1,2974905365;0,48923798;0,046771150888;1,833499667388;UN;Calculado;
1;2102199001;LARANJA;SUP ASSENTO M2 - LARANJA;1,2763103565;0,48923798;0,046771150888;1,812319487388;UN;Calculado;
1;2102199001;LILAS;SUP ASSENTO M2 - LILAS;1,2677427765;0,48923798;0,046771150888;1,803751907388;UN;Calculado;
1;2102199001;LIMAO;SUP ASSENTO M2 - VERDE LIMAO;1,3761810365;0,48923798;0,046771150888;1,912190167388;UN;Calculado;
1;2102199001;VERDE;SUP ASSENTO M2 - VERDE;1,2445159365;0,48923798;0,046771150888;1,780525067388;UN;Calculado;
1;2102199001;VERMELH;SUP ASSENTO M2 - VERMELHO;1,2569323965;0,48923798;0,046771150888;1,792941527388;UN;Calculado;
1;2102199002;AMARELO;DISCO M1 - AMARELO;13,9414511565;5,2418355;0,5011194738;19,6844061303;UN;Calculado;
1;2102199002;AZUL;DISCO M1 - AZUL;14,3454236565;5,2418355;0,5011194738;20,0883786303;UN;Calculado;
1;2102199002;COLORID;DISCO M1 - COLORIDA;14,3165966565;5,2418355;0,5011194738;20,0595516303;UN;Calculado;
1;2102199002;LARANJA;DISCO M1 - LARANJA;14,1184931565;5,2418355;0,5011194738;19,8614481303;UN;Calculado;
1;2102199002;LILAS;DISCO M1 - LILAS;14,0266976565;5,2418355;0,5011194738;19,7696526303;UN;Calculado;
1;2102199002;LIMAO;DISCO M1 - VERDE LIMAO;15,1885361565;5,2418355;0,5011194738;20,9314911303;UN;Calculado;
1;2102199002;VERDE;DISCO M1 - VERDE;13,7778386565;5,2418355;0,5011194738;19,5207936303;UN;Calculado;
1;2102199002;VERMELH;DISCO M1 - VERMELHO;13,9108721565;5,2418355;0,5011194738;19,6538271303;UN;Calculado;
1;2102199003;AMARELO;BUJAO M1 - AMARELO;3,5993904565;1,3978228;0,13363185968;5,13084511618;UN;Calculado;
1;2102199003;AZUL;BUJAO M1 - AZUL;3,7071164565;1,3978228;0,13363185968;5,23857111618;UN;Calculado;
1;2102199003;LARANJA;BUJAO M1 - LARANJA;3,6466016565;1,3978228;0,13363185968;5,17805631618;UN;Calculado;
1;2102199003;LILAS;BUJAO M1 - LILAS;3,6221228565;1,3978228;0,13363185968;5,15357751618;UN;Calculado;
1;2102199003;VERDE;BUJAO M1 - VERDE;3,5557604565;1,3978228;0,13363185968;5,08721511618;UN;Calculado;
1;2102199003;VERMELH;BUJAO M1 - VERMELHO;3,5912360565;1,3978228;0,13363185968;5,12269071618;UN;Calculado;
1;2102199004;AMARELO;JUNCAO M1 - AMARELO;11,6980197565;4,5429241;0,43430354396;16,67524740046;UN;Calculado;
1;2102199004;AZUL;JUNCAO M1 - AZUL;12,0481292565;4,5429241;0,43430354396;17,02535690046;UN;Calculado;
1;2102199004;LARANJA;JUNCAO M1 - LARANJA;11,8514561565;4,5429241;0,43430354396;16,82868380046;UN;Calculado;
1;2102199004;LILAS;JUNCAO M1 - LILAS;11,7719000565;4,5429241;0,43430354396;16,74912770046;UN;Calculado;
1;2102199004;VERDE;JUNCAO M1 - VERDE;11,5562222565;4,5429241;0,43430354396;16,53344990046;UN;Calculado;
1;2102199004;VERMELH;JUNCAO M1 - VERMELHO;11,6715179565;4,5429241;0,43430354396;16,64874560046;UN;Calculado;
1;2102199005;AMARELO;COQUEIRO M1 - AMARELO;44,992385;17,472785;1,670398246;64,135568246;UN;Calculado;
1;2102199005;LARANJA;COQUEIRO M1 - LARANJA;45,582525;17,472785;1,670398246;64,725708246;UN;Calculado;
1;2102199005;LILAS;COQUEIRO M1 - LILAS;45,27654;17,472785;1,670398246;64,419723246;UN;Calculado;
1;2102199005;LIMAO;COQUEIRO M1 - VERDE LIMAO;49,149335;17,472785;1,670398246;68,292518246;UN;Calculado;
1;2102199005;VERDE;COQUEIRO M1 - VERDE;44,4470096565;17,472785;1,670398246;63,5901929025;UN;Calculado;
1;2102199006;AMARELO;TACO M1 - AMARELO;1,1217153565;0,3494557;0,03340796492;1,50457902142;UN;Calculado;
1;2102199006;AZUL;TACO M1 - AZUL;1,1486468565;0,3494557;0,03340796492;1,53151052142;UN;Calculado;
1;2102199006;LARANJA;TACO M1 - LARANJA;1,1335181565;0,3494557;0,03340796492;1,51638182142;UN;Calculado;
1;2102199006;LILAS;TACO M1 - LILAS;1,1273984565;0,3494557;0,03340796492;1,51026212142;UN;Calculado;
1;2102199006;LIMAO;TACO M1 - VERDE LIMAO;1,2048543565;0,3494557;0,03340796492;1,58771802142;UN;Calculado;
1;2102199006;VERDE;TACO M1 - VERDE;1,1108078565;0,3494557;0,03340796492;1,49367152142;UN;Calculado;
1;2102199006;VERMELH;TACO M1 - VERMELHO;1,1196767565;0,3494557;0,03340796492;1,50254042142;UN;Calculado;
1;2102199007;AMARELO;BASTAO M1 - AMARELO;1,1698016665;0,45429241;0,043430354396;1,667524430896;UN;Calculado;
1;2102199007;AZUL;BASTAO M1 - AZUL;1,2048126165;0,45429241;0,043430354396;1,702535380896;UN;Calculado;
1;2102199007;LARANJA;BASTAO M1 - LARANJA;1,1851453065;0,45429241;0,043430354396;1,682868070896;UN;Calculado;
1;2102199007;LILAS;BASTAO M1 - LILAS;1,1771896965;0,45429241;0,043430354396;1,674912460896;UN;Calculado;
1;2102199007;VERDE;BASTAO M1 - VERDE;1,1556219165;0,45429241;0,043430354396;1,653344680896;UN;Calculado;
1;2102199007;VERMELH;BASTAO M1 - VERMELHO;1,1671514865;0,45429241;0,043430354396;1,664874250896;UN;Calculado;
1;2102199008;AMARELO;CONE M1 - AMARELO;35,9939076565;13,978228;1,3363185968;51,3084542533;UN;Calculado;
1;2102199008;AZUL;CONE M1 - AZUL;37,0711676565;13,978228;1,3363185968;52,3857142533;UN;Calculado;
1;2102199008;LARANJA;CONE M1 - LARANJA;36,4660196565;13,978228;1,3363185968;51,7805662533;UN;Calculado;
1;2102199008;LILAS;CONE M1 - LILAS;36,2212316565;13,978228;1,3363185968;51,5357782533;UN;Calculado;
1;2102199008;VERDE;CONE M1 - VERDE;35,5576076565;13,978228;1,3363185968;50,8721542533;UN;Calculado;
1;2102199008;VERMELH;CONE M1 - VERMELHO;35,9123636565;13,978228;1,3363185968;51,2269102533;UN;Calculado;
1;2102199009;COLORID;TAMPA M1 - COLORIDA;0,9248570565;0,3494557;0,03340796492;1,30772072142;UN;Calculado;
1;2102199010;AMARELO;SUP PONTEIRA M2 - AMARELO;35,9939076565;13,978228;1,3363185968;51,3084542533;UN;Calculado;
1;2102199010;AZUL;SUP PONTEIRA M2 - AZUL;37,0711676565;13,978228;1,3363185968;52,3857142533;UN;Calculado;
1;2102199010;LARANJA;SUP PONTEIRA M2 - LARANJA;36,4660196565;13,978228;1,3363185968;51,7805662533;UN;Calculado;
1;2102199010;VERDE;SUP PONTEIRA M2 - VERDE;35,5576076565;13,978228;1,3363185968;50,8721542533;UN;Calculado;
1;2102199010;VERMELH;SUP PONTEIRA M2 - VERMELHO;35,9123636565;13,978228;1,3363185968;51,2269102533;UN;Calculado;
1;2102199011;AMARELO;PIRAMIDE M1 - AMARELO;0;0,87363925;0,0835199123;0,9571591623;UN;Calculado;
1;2102199011;COLORID;PIRAMIDE M1 - COLORIDA;2,3121431565;0,87363925;0,0835199123;3,2693023188;UN;Calculado;
1;2102199012;AMARELO;AGARRA M1 - AMARELO;0,8998473565;0,3494557;0,03340796492;1,28271102142;UN;Calculado;
1;2102199012;AZUL;AGARRA M1 - AZUL;0,9267788565;0,3494557;0,03340796492;1,30964252142;UN;Calculado;
1;2102199012;COLORID;AGARRA M1 - COLORIDA;0,9248570565;0,3494557;0,03340796492;1,30772072142;UN;Calculado;
1;2102199012;LARANJA;AGARRA M1 - LARANJA;0,9116501565;0,3494557;0,03340796492;1,29451382142;UN;Calculado;
1;2102199012;LILAS;AGARRA M1 - LILAS;0,9055304565;0,3494557;0,03340796492;1,28839412142;UN;Calculado;
1;2102199012;LIMAO;AGARRA M1 - VERDE LIMAO;0,9829863565;0,3494557;0,03340796492;1,36585002142;UN;Calculado;
1;2102199012;VERDE;AGARRA M1 - VERDE;0,8889398565;0,3494557;0,03340796492;1,27180352142;UN;Calculado;
1;2102199012;VERMELH;AGARRA M1 - VERMELHO;0,8978087565;0,3494557;0,03340796492;1,28067242142;UN;Calculado;
1;2102199013;AMARELO;DISCO M2 - AMARELO;11,6980204435;4,5429241;0,43430354396;16,67524808746;UN;Calculado;
1;2102199013;AZUL;DISCO M2 - AZUL;12,0481299435;4,5429241;0,43430354396;17,02535758746;UN;Calculado;
1;2102199013;COLORID;DISCO M2 - COLORIDA;12,0231462;4,5429241;0,43430354396;17,00037384396;UN;Calculado;
1;2102199013;LARANJA;DISCO M2 - LARANJA;11,8514568435;4,5429241;0,43430354396;16,82868448746;UN;Calculado;
1;2102199013;LILAS;DISCO M2 - LILAS;11,7719007435;4,5429241;0,43430354396;16,74912838746;UN;Calculado;
1;2102199013;LIMAO;DISCO M2 - VERDE LIMAO;12,7788274435;4,5429241;0,43430354396;17,75605508746;UN;Calculado;
1;2102199013;VERDE;DISCO M2 - VERDE;11,5562229435;4,5429241;0,43430354396;16,53345058746;UN;Calculado;
1;2102199013;VERMELH;DISCO M2 - VERMELHO;11,6715186435;4,5429241;0,43430354396;16,64874628746;UN;Calculado;
1;2202200003;UNICA;CORRIMAO ESCADA M1 - UNICA;29,156453282;27,51027;2,629981812;59,296705094;UN;Calculado;
1;2202200004;UNICA;PE ESCORR 35CM - UNICA;2,341171672;9,17009;0,876660604;12,387922276;UN;Calculado;
1;2202200005;UNICA;BARRA RETA 1M - UNICA;5,32083407;5,502054;0,5259963624;11,3488844324;UN;Calculado;
1;2202200006;UNICA;SUP TRAV BALANCO M1 - UNICA;17,09618;11,004108;1,0519927248;29,1522807248;UN;Calculado;
1;2202200007;UNICA;SUP GARFO M1 - UNICA;1,89866046;3,668036;0,3506642416;5,9173607016;UN;Calculado;
1;2202200008;UNICA;CORRENTE GONZO M1 - UNICA;8,720014761;4,585045;0,438330302;13,743390063;UN;Calculado;
1;2202200009;UNICA;L GRANDE - UNICA;1,1223202;2,751027;0,2629981812;4,1363453812;UN;Calculado;
1;2202200013;UNICA;LATERAL 2M M1 - UNICA;47,53908875;59,605585;5,698293926;112,842967676;UN;Calculado;
1;2202200015;UNICA;ESCADA TUBULAR - UNICA;100,957607148;82,53081;7,889945436;191,378362584;UN;Calculado;
1;2202200018;UNICA;BOMBEIRO M1 - UNICA;34,377636174;15,589153;1,4903230268;51,4571122008;UN;Calculado;
1;2202200020;UNICA;PEGA MAO 80CM - UNICA;4,4572432;7,336072;0,7013284832;12,4946436832;UN;Calculado;
1;2202200021;UNICA;TRAV BALANCO ACOP M1 - UNICA;97,62877348;20,174198;1,9286533288;119,7316248088;UN;Calculado;
1;2202200022;UNICA;PE ESCORR 66CM - UNICA;4,553102555;9,17009;0,876660604;14,599853159;UN;Calculado;
1;2202200023;UNICA;PE ESCORR 76CM - UNICA;8,416839235;9,17009;0,876660604;18,463589839;UN;Calculado;
1;2202200025;UNICA;SUP CORDA RAMPA NO - UNICA;10,21433429;9,17009;0,876660604;20,261084894;UN;Calculado;
1;2202200026;UNICA;EST JOGO DA VELHA - UNICA;14,779177615;11,004108;1,0519927248;26,8352783398;UN;Calculado;
1;2202200027;UNICA;BOMBEIRO DE DISCO M1 - UNICA;36,17116121;27,51027;2,629981812;66,311413022;UN;Calculado;
1;2202200035;UNICA;LATERAL 1M - UNICA;27,09861555;27,51027;2,629981812;57,238867362;UN;Calculado;
1;2202200036;UNICA;TRAV SKATE ACOP M1 - UNICA;28,1409574;13,755135;1,314990906;43,211083306;UN;Calculado;
1;2202200037;UNICA;SUP COLUNA BALANCO M1 - UNICA;2,94821924;13,755135;1,314990906;18,018345146;UN;Calculado;
1;2202200038;UNICA;BOMBEIRO M2 - UNICA;31,88248075;4,585045;0,438330302;36,905856052;UN;Calculado;
1;2202200039;UNICA;BOMBEIRO ZIGZAG M2 - UNICA;45,25421035;29,344288;2,8053139328;77,4038122828;UN;Calculado;
1;2202200040;UNICA;PLACA INFORMATIVA - UNICA;17,747231;1,834018;0,1753321208;19,7565811208;UN;Calculado;
1;2202200041;UNICA;PE PLACA INFORMATIVA - UNICA;11,157589574;7,336072;0,7013284832;19,1949900572;UN;Calculado;
1;2202200042;UNICA;CORRENTE GONZO M3 - UNICA;0,854438313;4,585045;0,438330302;5,877813615;UN;Calculado;
1;2202200043;UNICA;PEGA MAO 120CM - UNICA;7,68874452;7,336072;0,7013284832;15,7261450032;UN;Calculado;
1;2202200044;UNICA;TRAVA TORRE M1 - UNICA;17,10666654;34,846342;3,3313102952;55,2843188352;UN;Calculado;
1;2202200046;UNICA;TRAV CIRC DISCO M1 - UNICA;42,90093784;22,925225;2,19165151;68,01781435;UN;Calculado;
1;2202200047;UNICA;HASTE CIRC DISCO M1 - UNICA;10,454398;13,755135;1,314990906;25,524523906;UN;Calculado;
1;2202200049;UNICA;SUP CIRC DISCO M1 PISO - UNICA;2,69570894;9,17009;0,876660604;12,742459544;UN;Calculado;
1;2202200050;UNICA;CORRIMAO ESCADA DISCO M1 - UNICA;26,250452274;27,51027;2,629981812;56,390704086;UN;Calculado;
1;2202200051;UNICA;EST ESCADA DE DISCO M1 - UNICA;91,617521349;55,02054;5,259963624;151,898024973;UN;Calculado;
1;2202200054;UNICA;EST CARROSSEL M1 - UNICA;82,385807792;75,194738;7,1886169528;164,7691627448;UN;Calculado;
1;2202200055;UNICA;BASE CARROSSEL M1 TERRA - UNICA;162,44628501;18,34018;1,753321208;182,539786218;UN;Calculado;
1;2202200058;UNICA;BASE CARROSSEL M2 TERRA - UNICA;172,5421254;15,589153;1,4903230268;189,6216014268;UN;Calculado;
1;2202200060;UNICA;EST GANGORRA M1 - UNICA;58,08384963;44,016432;4,2079708992;106,3082525292;UN;Calculado;
1;2202200061;UNICA;BASE GANGORRA M1 - UNICA;23,790137;36,68036;3,506642416;63,977139416;UN;Calculado;
1;2202200063;UNICA;L PEQUENO - UNICA;0,67339212;2,751027;0,2629981812;3,6874173012;UN;Calculado;
1;2202200064;UNICA;GONZO - UNICA;0,36899925;7,336072;0,7013284832;8,4063997332;UN;Calculado;
1;2202200065;UNICA;CORRENTE GONZO M2 - UNICA;2,738247834;5,502054;0,5259963624;8,7662981964;UN;Calculado;
1;2202200071;UNICA;TRAV BALANCO AV M1 - UNICA;93,00765298;45,85045;4,38330302;143,241406;UN;Calculado;
1;2202200073;UNICA;SUP OBST DE DISCO M1 PISO 40CM - UNICA;11,20153517;19,257189;1,8409872684;32,2997114384;UN;Calculado;
1;2202200074;UNICA;SUP OBST DE DISCO M1 PISO 35CM - UNICA;10,35757987;19,257189;1,8409872684;31,4557561384;UN;Calculado;
1;2202200075;UNICA;SUP OBST DE DISCO M1 PISO 30CM - UNICA;9,51362457;19,257189;1,8409872684;30,6118008384;UN;Calculado;
1;2202200076;UNICA;SUP OBST DE DISCO M1 PISO 25CM - UNICA;8,66966927;19,257189;1,8409872684;29,7678455384;UN;Calculado;
1;2202200077;UNICA;SUP OBST DE DISCO M1 PISO 20CM - UNICA;7,82571397;19,257189;1,8409872684;28,9238902384;UN;Calculado;
1;2202200082;UNICA;CORRIMAO ESCADA M3 - UNICA;35,94252535;31,178306;2,9806460536;70,1014774036;UN;Calculado;
1;2202200083;UNICA;CORRIMAO ESCADA M5 - UNICA;43,63756127;41,265405;3,944972718;88,847938988;UN;Calculado;
1;2202200085;UNICA;CORRENTE U M1 - UNICA;8,57067784;6,419063;0,6136624228;15,6034032628;UN;Calculado;
1;2202200086;UNICA;CORRENTE U M2 - UNICA;1,151727184;6,419063;0,6136624228;8,1844526068;UN;Calculado;
1;2202200087;UNICA;CORRENTE U M3 - UNICA;0,797091392;4,585045;0,438330302;5,820466694;UN;Calculado;
1;2202200089;UNICA;EST ASSOALHO PASS CURVA NEGATIVA - UNICA;66,66910028;66,024648;6,3119563488;139,0057046288;UN;Calculado;
1;2202200090;UNICA;ESCADA ESCORREGADOR AVULSO - UNICA;88,02771845;13,755135;1,314990906;103,097844356;UN;Calculado;
1;2202200098;UNICA;BARRA DE NIVEL 100CM - UNICA;8,250023;9,17009;0,876660604;18,296773604;UN;Calculado;
1;2202200100;UNICA;CORRIMAO PASS DE CORDAS 2M - UNICA;33,758212;9,17009;0,876660604;43,804962604;UN;Calculado;
1;2202200101;UNICA;CORRIMAO PASS DE CORDAS 3M - UNICA;50,637318;9,17009;0,876660604;60,684068604;UN;Calculado;
1;2202200102;UNICA;MAO FRANCESA 60CM - UNICA;3,31507463;4,585045;0,438330302;8,338449932;UN;Calculado;
1;2202200103;UNICA;EST PASS FIXA 2M - UNICA;75,09783972;32,095315;3,068312114;110,261466834;UN;Calculado;
1;2202200104;UNICA;EST PASS FIXA 3M - UNICA;109,31787675;36,68036;3,506642416;149,504879166;UN;Calculado;
1;2202200105;UNICA;LATERAL 1M M2 - UNICA;22,8339384;3,668036;0,3506642416;26,8526386416;UN;Calculado;
1;2202200106;UNICA;LATERAL 2M M2 - UNICA;47,13018554;3,668036;0,3506642416;51,1488857816;UN;Calculado;
1;2202200107;UNICA;LATERAL 3M M2 - UNICA;69,57723502;3,668036;0,3506642416;73,5959352616;UN;Calculado;
1;2202200108;UNICA;TRAV SKATE AV M1 - UNICA;56,13990656;21,091207;2,0163193892;79,2474329492;UN;Calculado;
1;2202200109;UNICA;COL SKATE AV M1 - UNICA;37,836156348;21,091207;2,0163193892;60,9436827372;UN;Calculado;
1;2202200111;UNICA;SUP SKATE AV M1 - UNICA;9,5710921;18,34018;1,753321208;29,664593308;UN;Calculado;
1;2202200113;UNICA;TRAV BALANCO ACOP M4 - UNICA;69,15585278;45,85045;4,38330302;119,3896058;UN;Calculado;
1;2202200114;UNICA;COLUNA BALANCO M4 - UNICA;33,766015;10,087099;0,9643266644;44,8174406644;UN;Calculado;
1;2202200115;UNICA;SUP COLUNA CORRIMAO M3 - UNICA;1,19788411;4,585045;0,438330302;6,221259412;UN;Calculado;
1;2202200116;UNICA;PE CORRIMAO M3 - UNICA;7,499007054;5,502054;0,5259963624;13,5270574164;UN;Calculado;
1;2202200117;UNICA;SUP ESCORREGADOR CORRIMAO M3 - UNICA;3,19861257;3,668036;0,3506642416;7,2173128116;UN;Calculado;
1;2202200118;UNICA;TRAV BALANCO AV M4 - UNICA;65,51756908;55,02054;5,259963624;125,798072704;UN;Calculado;
1;2202200119;UNICA;CORRIMAO SUBIDA DE CORDAS - UNICA;31,869622148;36,68036;3,506642416;72,056624564;UN;Calculado;
1;2202200120;UNICA;BASE CORRIMAO SUBIDA DE CORDAS - UNICA;4,48827059;4,585045;0,438330302;9,511645892;UN;Calculado;
1;2202200121;UNICA;EIXO CENTRAL CARACOL M1 - UNICA;39,524195;14,672144;1,4026569664;55,5989959664;UN;Calculado;
1;2202200122;UNICA;PE CARACOL M1 78CM - UNICA;6,01322852;7,336072;0,7013284832;14,0506290032;UN;Calculado;
1;2202200123;UNICA;PE CARACOL M1 116CM - UNICA;8,8511944;7,336072;0,7013284832;16,8885948832;UN;Calculado;
1;2202200124;UNICA;EST RAMPA M3 - UNICA;12,660306953;13,755135;1,314990906;27,730432859;UN;Calculado;
1;2202200125;UNICA;CORRENTE GONZO M4 - UNICA;12,09496185;4,585045;0,438330302;17,118337152;UN;Calculado;
1;2202200126;UNICA;BASE PET GANGORRA - UNICA;10,48991608;7,336072;0,7013284832;18,5273165632;UN;Calculado;
1;2202200127;UNICA;EST PET GANGORRA - UNICA;22,91138534;11,004108;1,0519927248;34,9674860648;UN;Calculado;
1;2202200128;UNICA;SUP PET GANGORRA - UNICA;3,563732525;5,502054;0,5259963624;9,5917828874;UN;Calculado;
1;2202200131;UNICA;EST PASS FIXA 1M - UNICA;40,44966426;14,672144;1,4026569664;56,5244652264;UN;Calculado;
1;2202200132;UNICA;SUP LATERAL 1M M1 - UNICA;14,15462096;13,755135;1,314990906;29,224746866;UN;Calculado;
1;2202200133;UNICA;SUP LATERAL 2M M1 - UNICA;20,58278464;13,755135;1,314990906;35,652910546;UN;Calculado;
1;2202200134;UNICA;SUP LATERAL 3M M1 - UNICA;26,80579416;13,755135;1,314990906;41,875920066;UN;Calculado;
1;2202200135;UNICA;CORRENTE GONZO M5 - UNICA;10,050948785;0,05502054;0,005259963624;10,111229288624;UN;Calculado;
1;2202200137;UNICA;CORRIMAO PASS DE CORDAS 1M - UNICA;16,879106;9,17009;0,876660604;26,925856604;UN;Calculado;
1;2202200138;UNICA;EIXO CENTRAL MEIO CARACOL M1 - UNICA;27,68492234;14,672144;1,4026569664;43,7597233064;UN;Calculado;
1;2202200139;UNICA;EST PIRAMIDE DE CORDAS 3 X 3 TERRA - UNICA;95,154758495;27,51027;2,629981812;125,295010307;UN;Calculado;
1;2202200140;UNICA;SUP LATERAL 1M M2 - UNICA;6,35977896;13,755135;1,314990906;21,429904866;UN;Calculado;
1;2202200141;UNICA;SUP LATERAL 2M M2 - UNICA;12,78794264;13,755135;1,314990906;27,858068546;UN;Calculado;
1;2202200142;UNICA;SUP LATERAL 3M M2 - UNICA;19,01095216;13,755135;1,314990906;34,081078066;UN;Calculado;
1;2232230003;UNICA;PE ESCORR 35CM GALV - UNICA;3,096665422;9,17009;0,876660604;13,143416026;UN;Calculado;
1;2232230004;UNICA;SUP GARFO M1 GALV - UNICA;2,439757335;3,668036;0,3506642416;6,4584575766;UN;Calculado;
1;2232230005;UNICA;CORRENTE GONZO M1 GALV - UNICA;10,1340131985;4,585045;0,438330302;15,1573885005;UN;Calculado;
1;2232230006;UNICA;L GRANDE GALV - UNICA;1,4541248875;2,751027;0,2629981812;4,4681500687;UN;Calculado;
1;2232230007;UNICA;SUP APOIO PONTE GALV - UNICA;2,041875;0;0;2,041875;UN;Calculado;
1;2232230009;UNICA;PE ESCORR 66CM GALV - UNICA;6,084508805;9,17009;0,876660604;16,131259409;UN;Calculado;
1;2232230010;UNICA;PE ESCORR 76CM GALV - UNICA;10,111595485;9,17009;0,876660604;20,158346089;UN;Calculado;
1;2232230012;UNICA;SUP COLUNA BALANCO M1 GALV - UNICA;3,92831924;13,755135;1,314990906;18,998445146;UN;Calculado;
1;2232230013;UNICA;CORRENTE GONZO M3 GALV - UNICA;1,001453313;4,585045;0,438330302;6,024828615;UN;Calculado;
1;2232230015;UNICA;SUP CIRC DISCO M1 PISO GALV - UNICA;3,2847898775;9,17009;0,876660604;13,3315404815;UN;Calculado;
1;2232230016;UNICA;MAO FRANCESA GALV - UNICA;4,31559338;4,585045;0,438330302;9,338968682;UN;Calculado;
1;2232230017;UNICA;L PEQUENO GALV - UNICA;0,8745168075;2,751027;0,2629981812;3,8885419887;UN;Calculado;
1;2232230018;UNICA;GONZO GALV - UNICA;0,50647869375;7,336072;0,7013284832;8,54387917695;UN;Calculado;
1;2232230027;UNICA;CORRENTE U M3 GALV - UNICA;0,984943892;4,585045;0,438330302;6,008319194;UN;Calculado;
1;2232230028;UNICA;EST PASS FIXA 2M GALV - UNICA;99,29405847;32,095315;3,068312114;134,457685584;UN;Calculado;
1;2232230029;UNICA;EST PASS FIXA 3M GALV - UNICA;144,84650175;36,68036;3,506642416;185,033504166;UN;Calculado;
1;2232230030;UNICA;EIXO CENTRAL CARACOL M1 GALV - UNICA;50,7545075;14,672144;1,4026569664;66,8293084664;UN;Calculado;
1;2232230031;UNICA;PE CARACOL M1 78CM GALV - UNICA;7,89992102;7,336072;0,7013284832;15,9373215032;UN;Calculado;
1;2232230032;UNICA;PE CARACOL M1 116CM GALV - UNICA;11,6526469;7,336072;0,7013284832;19,6900473832;UN;Calculado;
1;2232230033;UNICA;EST RAMPA M3 GALV - UNICA;16,948244453;13,755135;1,314990906;32,018370359;UN;Calculado;
1;2232230034;UNICA;CORRENTE GONZO M4 GALV - UNICA;13,93264935;4,585045;0,438330302;18,956024652;UN;Calculado;
1;2232230035;UNICA;SUP LATERAL 1M M1 GALV - UNICA;16,40068346;13,755135;1,314990906;31,470809366;UN;Calculado;
1;2232230036;UNICA;SUP LATERAL 2M M1 GALV - UNICA;25,228050265;13,755135;1,314990906;40,298176171;UN;Calculado;
1;2232230037;UNICA;SUP LATERAL 3M M1 GALV - UNICA;33,38063166;13,755135;1,314990906;48,450757566;UN;Calculado;
1;2232230038;UNICA;EST PASS FIXA 1M GALV - UNICA;53,51766426;14,672144;1,4026569664;69,5924652264;UN;Calculado;
1;2232230039;UNICA;CORRENTE GONZO M5 GALV - UNICA;11,684448785;0,05502054;0,005259963624;11,744729288624;UN;Calculado;
1;2232230040;UNICA;EIXO CENTRAL MEIO CARACOL M1 GALV - UNICA;34,83148484;14,672144;1,4026569664;50,9062858064;UN;Calculado;
1;2232230041;UNICA;PE PLACA INFORMATIVA GALV - UNICA;13,199464574;7,336072;0,7013284832;21,2368650572;UN;Calculado;
1;2232230042;UNICA;SUP LATERAL 1M M2 GALV - UNICA;8,60584146;13,755135;1,314990906;23,675967366;UN;Calculado;
1;2232230043;UNICA;SUP LATERAL 2M M2 GALV - UNICA;17,433208265;13,755135;1,314990906;32,503334171;UN;Calculado;
1;2232230044;UNICA;SUP LATERAL 3M M2 GALV - UNICA;25,58578966;13,755135;1,314990906;40,655915566;UN;Calculado;
1;2232235002;UNICA;PE ESCORR 35CM GALV FOGO - UNICA;3,310201672;9,17009;0,876660604;13,356952276;UN;Calculado;
