2;850;3003000025;DUTO TOBOGA M3 LADO B;TERRA;AZUL;1;UN
2;860;3003000032;CARACOL M1;TERRA;VERDE;1;UN
2;870;3003000032;CARACOL M1;TERRA;VERMELH;1;UN
2;880;3003000034;CADEIRA BALANCO M3;TERRA;VERDE;1;UN
2;890;3003000038;PASSARELA FIXA 2M M3;TERRA;COLORID;2;UN
2;900;3003000043;TUNEL CURVO M3;TERRA;AZUL;2;UN
2;910;3003000044;TUNEL RETO 2M M3;TERRA;VERDE;1;UN
2;920;3003010007;PASSARELA DE CORDAS 2M;TERRA;UNICA;1;UN
2;930;3003010018;PLACA INFORMATIVA ADESIVADA;TERRA;UNICA;1;UN
2;940;40410001;COLUNA MAD PLAST 9 X 9CM;TERRA;230 CM;20;UN
2;950;40410001;COLUNA MAD PLAST 9 X 9CM;TERRA;250 CM;2;UN
2;960;40410001;COLUNA MAD PLAST 9 X 9CM;TERRA;280 CM;12;UN
2;970;40410001;COLUNA MAD PLAST 9 X 9CM;TERRA;300 CM;16;UN
2;980;3003020092;KIT PF BALANCO ACOP M4 TERRA;TERRA;UNICA;1;UN
2;990;3003020014;KIT PF FECHAMENTO M1;TERRA;UNICA;4;UN
2;1000;3003020047;KIT PF BOMBEIRO DE DISCO TERRA;TERRA;UNICA;1;UN
2;1010;3003020026;KIT PF PEGA MAO;TERRA;UNICA;6;UN
2;1020;3003020165;KIT PF CARACOL M1;TERRA;UNICA;2;UN
2;1030;3003020160;KIT PF ANCORAGEM TERRA M1;TERRA;UNICA;10;UN
2;1040;3003020183;KIT PF ANCORAGEM TERRA M3;TERRA;UNICA;2;UN
2;1050;3003020025;KIT PF COQUEIRO M1;TERRA;UNICA;4;UN
2;1060;3003020020;KIT PF PORTAL M2;TERRA;UNICA;8;UN
2;1070;3003020048;KIT PF ESCADA DE DISCO M1 TERRA;TERRA;UNICA;1;UN
2;1080;3003020169;KIT PF ESCADA M1;TERRA;UNICA;1;UN
2;1090;3003020090;KIT PF ESCADA M4 TERRA;TERRA;UNICA;1;UN
2;1100;3003020179;KIT PF FIXACAO M1;TERRA;UNICA;4;UN
2;1110;3003020044;KIT PF ESCORREGADOR M2 TERRA;TERRA;UNICA;1;UN
2;1120;3003020043;KIT PF ESCORREGADOR M4 TERRA;TERRA;UNICA;1;UN
2;1130;3003020079;KIT PF ESCORREGADOR M5 TERRA;TERRA;UNICA;1;UN
2;1140;3003020139;KIT PF FECHAMENTO M2;TERRA;UNICA;3;UN
2;1150;3003020046;KIT PF FOGUETINHO TERRA;TERRA;UNICA;1;UN
2;1160;3003020065;KIT PF GANGORRA M1 TERRA;TERRA;UNICA;4;UN
2;1170;3003020016;KIT PF JOGO DA VELHA;TERRA;UNICA;3;UN
2;1180;3003020120;KIT PF LATERAL PASS FIXA M3;TERRA;UNICA;8;UN
2;1190;3003020099;KIT PF PASSARELA CURVA POSITIVA M2;TERRA;UNICA;1;UN
2;1200;3003020053;KIT PF PASS CORDAS M2;TERRA;UNICA;1;UN
2;1210;3003020153;KIT PF PASS FIXA M3;TERRA;UNICA;4;UN
2;1220;3003020036;KIT PF PLACA INFORMATIVA TERRA;TERRA;UNICA;1;UN
2;1230;3003020134;KIT PF PORTAL M3;TERRA;UNICA;1;UN
2;1240;3003020115;KIT PF RAMPA DE TACOS M3 TERRA;TERRA;UNICA;1;UN
2;1250;3003020106;KIT PF SKATE M1 ACOPLADO TERRA;TERRA;UNICA;1;UN
2;1260;3003020052;KIT PF TRAVA TORRE;TERRA;UNICA;1;UN
2;1270;3003020158;KIT PF TOBOGA M7;TERRA;UNICA;1;UN
2;1280;3003020005;KIT PF TOLDO M2;TERRA;UNICA;7;UN
2;1290;3003020009;KIT PF PLATAFORMA M1;TERRA;UNICA;12;UN
2;1300;3003020186;KIT PF FIXACAO M2;TERRA;UNICA;6;UN
2;1310;3003020135;KIT PF TUNEL DE NIVEL;TERRA;UNICA;1;UN
2;1320;3003020030;KIT PF BARRA RETA 1M;TERRA;UNICA;1;UN
2;1330;3003020006;KIT PF TUNEL RETO;TERRA;UNICA;1;UN
