2;790;3003000012;TUNEL RETO 1M;PISO;VERMELH;1;UN
2;800;3003000018;TUNEL DE NIVEL M1;PISO;AZUL;1;UN
2;810;3003000021;RAMPA DE NO M3;PISO;SORTIDA;1;UN
2;820;3003000022;RAMPA DE TACOS M3;PISO;VERDE;1;UN
2;830;3003000023;ESCADA FOGUETINHO M2;PISO;SORTIDA;1;UN
2;840;3003000024;DUTO TOBOGA M3 LADO A;PISO;AZUL;1;UN
2;850;3003000025;DUTO TOBOGA M3 LADO B;PISO;AZUL;1;UN
2;860;3003000032;CARACOL M1;PISO;VERDE;1;UN
2;870;3003000032;CARACOL M1;PISO;VERMELH;1;UN
2;880;3003000034;CADEIRA BALANCO M3;PISO;VERDE;1;UN
2;890;3003000038;PASSARELA FIXA 2M M3;PISO;COLORID;2;UN
2;900;3003000043;TUNEL CURVO M3;PISO;AZUL;2;UN
2;910;3003000044;TUNEL RETO 2M M3;PISO;VERDE;1;UN
2;920;3003010007;PASSARELA DE CORDAS 2M;PISO;UNICA;1;UN
2;930;3003010018;PLACA INFORMATIVA ADESIVADA;PISO;UNICA;1;UN
2;940;40410001;COLUNA MAD PLAST 9 X 9CM;PISO;230 CM;20;UN
2;950;40410001;COLUNA MAD PLAST 9 X 9CM;PISO;250 CM;2;UN
2;960;40410001;COLUNA MAD PLAST 9 X 9CM;PISO;270 CM;12;UN
2;970;40410001;COLUNA MAD PLAST 9 X 9CM;PISO;300 CM;16;UN
2;981;3003020091;KIT PF BALANCO ACOP M4 PISO;PISO;UNICA;1;UN
2;990;3003020014;KIT PF FECHAMENTO M1;PISO;UNICA;4;UN
2;1001;3003020027;KIT PF BOMBEIRO DE DISCO PISO;PISO;UNICA;1;UN
2;1010;3003020026;KIT PF PEGA MAO;PISO;UNICA;6;UN
2;1020;3003020165;KIT PF CARACOL M1;PISO;UNICA;2;UN
2;1031;3003020159;KIT PF ANCORAGEM PISO M1;PISO;UNICA;10;UN
2;1041;3003020182;KIT PF ANCORAGEM PISO M4;PISO;UNICA;2;UN
2;1050;3003020025;KIT PF COQUEIRO M1;PISO;UNICA;4;UN
2;1060;3003020020;KIT PF PORTAL M2;PISO;UNICA;8;UN
2;1071;3003020049;KIT PF ESCADA DE DISCO M1 PISO;PISO;UNICA;1;UN
2;1080;3003020169;KIT PF ESCADA M1;PISO;UNICA;1;UN
2;1091;3003020089;KIT PF ESCADA M4 PISO;PISO;UNICA;1;UN
2;1100;3003020179;KIT PF FIXACAO M1;PISO;UNICA;4;UN
2;1111;3003020018;KIT PF ESCORREGADOR M2 PISO;PISO;UNICA;1;UN
2;1121;3003020021;KIT PF ESCORREGADOR M4 PISO;PISO;UNICA;1;UN
2;1131;3003020078;KIT PF ESCORREGADOR M5 PISO;PISO;UNICA;1;UN
2;1140;3003020139;KIT PF FECHAMENTO M2;PISO;UNICA;3;UN
2;1151;3003020051;KIT PF FOGUETINHO PISO;PISO;UNICA;1;UN
2;1161;3003020064;KIT PF GANGORRA M1 PISO;PISO;UNICA;4;UN
2;1170;3003020016;KIT PF JOGO DA VELHA;PISO;UNICA;3;UN
2;1180;3003020120;KIT PF LATERAL PASS FIXA M3;PISO;UNICA;8;UN
2;1190;3003020099;KIT PF PASSARELA CURVA POSITIVA M2;PISO;UNICA;1;UN
2;1200;3003020053;KIT PF PASS CORDAS M2;PISO;UNICA;1;UN
2;1210;3003020153;KIT PF PASS FIXA M3;PISO;UNICA;4;UN
2;1221;3003020035;KIT PF PLACA INFORMATIVA PISO;PISO;UNICA;1;UN
2;1230;3003020134;KIT PF PORTAL M3;PISO;UNICA;1;UN
2;1241;3003020116;KIT PF RAMPA DE TACOS M3 PISO;PISO;UNICA;1;UN
2;1251;3003020105;KIT PF SKATE M1 ACOPLADO PISO;PISO;UNICA;1;UN
2;1260;3003020052;KIT PF TRAVA TORRE;PISO;UNICA;1;UN
2;1270;3003020158;KIT PF TOBOGA M7;PISO;UNICA;1;UN
2;1280;3003020005;KIT PF TOLDO M2;PISO;UNICA;7;UN
2;1290;3003020009;KIT PF PLATAFORMA M1;PISO;UNICA;12;UN
2;1300;3003020186;KIT PF FIXACAO M2;PISO;UNICA;6;UN
2;1310;3003020135;KIT PF TUNEL DE NIVEL;PISO;UNICA;1;UN
2;1320;3003020030;KIT PF BARRA RETA 1M;PISO;UNICA;1;UN
2;1330;3003020006;KIT PF TUNEL RETO;PISO;UNICA;1;UN
2;1341;3003020140;KIT PF TORRE L PEQUENO PISO;PISO;UNICA;12;UN
